NUMERO_APROVACAO_CARTAO|PARCELAS_CARTAO|TICKET|DATA_VENDA|DESC_TIPO_PGTO|ADQUIRENTE|FORMA_PAGAMENTO|NOME_LOJA|FRANQUIA|PRACA|CIDADE|VALOR_BRUTO|VALOR_LIQUIDO|PORCENTAGEM
28680|8|40739|2022-10-31|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|InovaStore|Capital|São Paulo|1.067,98|1.038,97|2,72
68854|4|79725|2023-09-17|Venda|CartaoMais|CREDITO|Green Valley|EcoMart|Interior de São Paulo|Rio de Janeiro|1.527,90|1.485,65|2,77
95873|7|24943|2022-02-01|Venda|OnlinePay|DEBITO PARCELADO|Magia Fashion|InovaStore|Interior de São Paulo|Recife|829,10|811,91|2,07
38461|11|39443|2023-01-30|Venda|CartaoMais|DEBITO A VISTA|DigiNation|UrbanBlend|Interior de São Paulo|Salvador|1.140,49|1.123,59|1,48
61020|11|57321|2023-09-05|Venda|CartaoMais|CREDITO|Green Valley|EcoMart|Litoral Norte|Porto Alegre|536,14|528,85|1,36
26907|8|93063|2022-06-10|Venda|OnlinePay|DEBITO PARCELADO|Sportify|UrbanBlend|Interior de São Paulo|Rio de Janeiro|2.225,32|2.184,86|1,82
26411|1|57295|2023-10-10|Venda|OnlinePay|CREDITO|DigiNation|EcoMart|Capital|Curitiba|1.088,35|1.062,62|2,36
24766|2|58712|2022-12-30|Venda|SuperPay|CREDITO|Gourmet Haven|InovaStore|Serra Gaúcha|Salvador|971,59|948,92|2,33
17616|8|32492|2023-12-07|Venda|PagTudo|DEBITO A VISTA|Magia Fashion|UrbanBlend|Serra Gaúcha|Rio de Janeiro|2.072,24|2.027,72|2,15
99999|5|94407|2024-01-04|Venda|OnlinePay|DEBITO A VISTA|TechHub|EcoMart|Interior de São Paulo|Campinas|2.098,88|2.053,86|2,14
21349|4|17882|2023-05-30|Venda|PagTudo|PIX|Sportify|PrimeZone|Litoral Norte|Porto Alegre|1.239,52|1.203,83|2,88
21373|2|79823|2024-01-08|Venda|PixPay|DEBITO PARCELADO|Golden Harvest|EcoMart|Serra Gaúcha|Belo Horizonte|1.270,82|1.254,70|1,27
17654|9|79674|2022-08-26|Venda|SuperPay|DEBITO PARCELADO|Pet Paradise|PrimeZone|Interior de São Paulo|Fortaleza|1.369,51|1.347,21|1,63
74465|1|46470|2022-03-30|Venda|OnlinePay|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Capital|Belo Horizonte|492,82|479,08|2,79
26987|1|64390|2022-11-24|Venda|CartaoMais|PIX|Cosmo Trends|EcoMart|Capital|Belo Horizonte|2.163,96|2.110,77|2,46
60085|9|65553|2022-11-18|Venda|OnlinePay|PIX|DigiNation|InovaStore|Capital|Salvador|1.544,02|1.498,12|2,97
91068|4|33677|2023-03-16|Venda|PagTudo|DEBITO A VISTA|Pet Paradise|InovaStore|Litoral Norte|Salvador|1.719,46|1.699,34|1,17
15187|3|56117|2022-02-18|Venda|SuperPay|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Interior de São Paulo|Belo Horizonte|1.617,70|1.598,71|1,17
80036|2|93780|2023-10-06|Venda|PagTudo|DEBITO A VISTA|Sportify|InovaStore|Interior de São Paulo|Curitiba|348,31|340,34|2,29
88110|11|52384|2022-12-13|Venda|PagTudo|PIX|DigiNation|EcoMart|Capital|Campinas|510,47|499,47|2,15
74061|4|95214|2023-06-23|Venda|CartaoMais|DEBITO PARCELADO|Golden Harvest|UrbanBlend|Interior de São Paulo|Salvador|482,97|471,26|2,42
33729|12|21416|2022-07-28|Venda|SuperPay|CREDITO|Golden Harvest|PrimeZone|Interior de São Paulo|Belo Horizonte|1.884,85|1.858,63|1,39
30087|8|66326|2023-01-10|Venda|SuperPay|DEBITO PARCELADO|Sportify|InovaStore|Serra Gaúcha|Campinas|792,96|780,68|1,55
42559|7|49045|2022-04-20|Venda|SuperPay|CREDITO|Gourmet Haven|PrimeZone|Interior de São Paulo|Campinas|1.644,26|1.598,30|2,80
81802|10|44810|2022-07-10|Venda|OnlinePay|CREDITO|Gourmet Haven|EcoMart|Litoral Norte|Belo Horizonte|624,95|616,35|1,38
57982|3|39305|2022-01-22|Venda|PixPay|CREDITO|TechHub|InovaStore|Interior de São Paulo|Porto Alegre|1.274,63|1.242,75|2,50
10493|1|53561|2023-08-28|Venda|PixPay|CREDITO|DigiNation|EcoMart|Capital|Salvador|698,51|690,40|1,16
84472|2|72610|2022-10-10|Venda|CartaoMais|PIX|Vintage Charm|InovaStore|Capital|Salvador|357,81|349,32|2,37
28783|6|29573|2023-02-13|Venda|CartaoMais|PIX|Cosmo Trends|PrimeZone|Litoral Norte|Porto Alegre|2.198,68|2.171,50|1,24
47104|9|70297|2022-01-11|Venda|CartaoMais|PIX|Gourmet Haven|EcoMart|Litoral Norte|Salvador|1.043,50|1.025,62|1,71
15271|12|32719|2022-07-13|Venda|SuperPay|DEBITO A VISTA|Golden Harvest|EcoMart|Interior de São Paulo|Campinas|578,73|571,75|1,21
61181|1|66003|2022-05-05|Venda|PagTudo|CREDITO|Gourmet Haven|EcoMart|Litoral Norte|Fortaleza|943,20|923,02|2,14
46867|5|45647|2023-03-30|Venda|CartaoMais|PIX|Cosmo Trends|EcoMart|Serra Gaúcha|Curitiba|1.064,91|1.043,12|2,05
34599|3|39588|2023-02-17|Venda|SuperPay|CREDITO|Sportify|InovaStore|Capital|Brasília|562,59|552,37|1,82
49449|11|90405|2022-10-23|Venda|OnlinePay|DEBITO A VISTA|Cosmo Trends|EcoMart|Serra Gaúcha|Porto Alegre|1.277,45|1.251,34|2,04
27683|4|88234|2022-05-09|Venda|PagTudo|DEBITO PARCELADO|Golden Harvest|InovaStore|Serra Gaúcha|Salvador|2.298,51|2.271,13|1,19
86393|7|83461|2022-01-09|Venda|PagTudo|CREDITO|Cosmo Trends|PrimeZone|Interior de São Paulo|Campinas|2.164,18|2.140,21|1,11
39993|3|29709|2023-05-03|Venda|OnlinePay|DEBITO PARCELADO|Cosmo Trends|PrimeZone|Litoral Norte|Rio de Janeiro|1.424,86|1.400,07|1,74
51420|12|65756|2022-07-30|Venda|CartaoMais|DEBITO PARCELADO|Pet Paradise|UrbanBlend|Litoral Norte|Recife|1.961,39|1.927,20|1,74
61492|6|22630|2023-01-01|Venda|SuperPay|PIX|Magia Fashion|UrbanBlend|Litoral Norte|Campinas|362,34|357,11|1,44
98585|3|65121|2022-01-26|Venda|CartaoMais|DEBITO A VISTA|Magia Fashion|EcoMart|Litoral Norte|Recife|1.455,13|1.431,68|1,61
41492|11|17088|2022-05-29|Venda|PixPay|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Capital|Salvador|1.833,13|1.814,44|1,02
81525|3|64981|2022-04-21|Venda|PagTudo|CREDITO|TechHub|UrbanBlend|Capital|Belo Horizonte|2.225,73|2.175,85|2,24
38462|3|18130|2022-11-22|Venda|SuperPay|DEBITO A VISTA|Cosmo Trends|InovaStore|Serra Gaúcha|Porto Alegre|1.574,04|1.531,08|2,73
12420|6|99282|2023-03-25|Venda|OnlinePay|DEBITO A VISTA|Golden Harvest|InovaStore|Interior de São Paulo|Fortaleza|816,58|799,19|2,13
12934|1|34870|2022-07-24|Venda|SuperPay|DEBITO PARCELADO|Gourmet Haven|PrimeZone|Interior de São Paulo|Recife|1.633,62|1.587,43|2,83
55473|4|53893|2022-03-19|Venda|OnlinePay|PIX|Cosmo Trends|InovaStore|Capital|Belo Horizonte|1.761,65|1.716,06|2,59
30560|4|30819|2023-03-12|Venda|PixPay|DEBITO A VISTA|Magia Fashion|UrbanBlend|Interior de São Paulo|Salvador|1.233,88|1.207,11|2,17
36024|2|87240|2023-10-02|Venda|PagTudo|DEBITO A VISTA|Vintage Charm|EcoMart|Litoral Norte|Porto Alegre|2.023,00|1.996,83|1,29
95238|8|23662|2023-02-10|Venda|PagTudo|DEBITO PARCELADO|Vintage Charm|EcoMart|Capital|Campinas|443,78|430,51|2,99
46319|6|56738|2023-02-20|Venda|OnlinePay|DEBITO PARCELADO|Gourmet Haven|UrbanBlend|Capital|Campinas|959,41|936,53|2,39
41985|7|20891|2023-11-27|Venda|CartaoMais|DEBITO A VISTA|Pet Paradise|InovaStore|Litoral Norte|São Paulo|1.139,28|1.119,61|1,73
65707|7|91983|2023-03-13|Venda|CartaoMais|DEBITO PARCELADO|TechHub|EcoMart|Litoral Norte|Salvador|2.241,90|2.185,83|2,50
65346|6|95107|2023-06-25|Venda|PixPay|CREDITO|Sportify|EcoMart|Interior de São Paulo|Campinas|2.037,49|2.014,14|1,15
98161|10|39604|2024-01-06|Venda|SuperPay|DEBITO A VISTA|Magia Fashion|PrimeZone|Capital|Fortaleza|1.600,33|1.553,40|2,93
68583|10|61924|2022-05-06|Venda|OnlinePay|CREDITO|Pet Paradise|UrbanBlend|Interior de São Paulo|Belo Horizonte|1.938,11|1.911,29|1,38
42899|1|23835|2022-06-23|Venda|SuperPay|PIX|Green Valley|PrimeZone|Litoral Norte|Porto Alegre|1.169,49|1.155,58|1,19
67067|2|61250|2022-11-01|Venda|PixPay|CREDITO|Pet Paradise|UrbanBlend|Litoral Norte|Campinas|1.917,66|1.876,62|2,14
21334|7|11481|2023-02-08|Venda|CartaoMais|PIX|DigiNation|EcoMart|Interior de São Paulo|Fortaleza|1.252,10|1.222,40|2,37
25928|4|70502|2024-01-12|Venda|OnlinePay|DEBITO A VISTA|Vintage Charm|PrimeZone|Interior de São Paulo|Curitiba|1.842,98|1.794,72|2,62
80388|3|87874|2023-07-20|Venda|SuperPay|DEBITO A VISTA|Green Valley|EcoMart|Capital|Curitiba|2.214,25|2.183,08|1,41
42000|12|18677|2022-11-23|Venda|CartaoMais|CREDITO|Cosmo Trends|PrimeZone|Capital|Recife|1.387,87|1.352,20|2,57
18216|2|89513|2023-01-25|Venda|PagTudo|DEBITO A VISTA|TechHub|PrimeZone|Litoral Norte|Rio de Janeiro|1.428,13|1.409,99|1,27
39094|2|93426|2023-11-13|Venda|CartaoMais|DEBITO A VISTA|DigiNation|InovaStore|Litoral Norte|Curitiba|1.973,67|1.925,91|2,42
78683|1|73464|2023-01-10|Venda|CartaoMais|CREDITO|Sportify|UrbanBlend|Capital|São Paulo|598,78|581,04|2,96
60118|2|74180|2022-04-19|Venda|SuperPay|DEBITO PARCELADO|Sportify|EcoMart|Serra Gaúcha|São Paulo|347,24|341,49|1,65
99260|11|74258|2022-01-03|Venda|CartaoMais|CREDITO|Cosmo Trends|EcoMart|Interior de São Paulo|São Paulo|2.143,70|2.099,31|2,07
34596|11|57635|2023-06-21|Venda|PagTudo|DEBITO A VISTA|Magia Fashion|UrbanBlend|Interior de São Paulo|Porto Alegre|1.975,14|1.953,79|1,08
28679|1|21775|2022-09-26|Venda|OnlinePay|DEBITO A VISTA|Golden Harvest|EcoMart|Capital|Brasília|547,97|541,96|1,10
86594|1|95459|2023-04-17|Venda|PagTudo|DEBITO PARCELADO|TechHub|EcoMart|Litoral Norte|Salvador|1.038,07|1.013,99|2,32
26583|10|39465|2022-05-03|Venda|SuperPay|DEBITO PARCELADO|Green Valley|EcoMart|Serra Gaúcha|Brasília|1.529,24|1.512,03|1,13
11004|7|31057|2023-03-16|Venda|PagTudo|DEBITO PARCELADO|DigiNation|PrimeZone|Litoral Norte|Recife|1.280,51|1.254,69|2,02
72400|2|32331|2022-04-22|Venda|OnlinePay|PIX|Gourmet Haven|InovaStore|Capital|Salvador|2.209,29|2.150,46|2,66
20454|1|16609|2022-06-06|Venda|OnlinePay|DEBITO A VISTA|Magia Fashion|EcoMart|Serra Gaúcha|São Paulo|304,56|297,06|2,46
19961|6|33436|2023-12-16|Venda|SuperPay|DEBITO PARCELADO|Cosmo Trends|InovaStore|Interior de São Paulo|Brasília|2.220,71|2.180,50|1,81
11354|1|84418|2023-03-29|Venda|PagTudo|CREDITO|DigiNation|EcoMart|Serra Gaúcha|Rio de Janeiro|1.656,34|1.635,98|1,23
77238|2|98221|2022-11-27|Venda|OnlinePay|PIX|Pet Paradise|InovaStore|Serra Gaúcha|Salvador|1.904,49|1.883,87|1,08
36136|7|23918|2022-07-18|Venda|PagTudo|DEBITO A VISTA|DigiNation|PrimeZone|Capital|Rio de Janeiro|1.488,27|1.462,49|1,73
89085|10|52228|2023-03-03|Venda|PixPay|DEBITO A VISTA|Gourmet Haven|PrimeZone|Serra Gaúcha|São Paulo|1.265,53|1.243,81|1,72
82556|8|52355|2022-11-12|Venda|SuperPay|PIX|DigiNation|UrbanBlend|Interior de São Paulo|Rio de Janeiro|1.448,13|1.418,29|2,06
48307|8|76577|2023-09-13|Venda|PagTudo|CREDITO|Magia Fashion|InovaStore|Serra Gaúcha|Salvador|602,19|588,22|2,32
93780|9|35347|2022-03-28|Venda|OnlinePay|PIX|Magia Fashion|EcoMart|Litoral Norte|Recife|1.035,92|1.006,46|2,84
64011|11|31519|2022-05-22|Venda|SuperPay|PIX|DigiNation|InovaStore|Serra Gaúcha|Brasília|802,28|785,48|2,09
67768|5|13393|2023-11-11|Venda|OnlinePay|DEBITO PARCELADO|Vintage Charm|PrimeZone|Serra Gaúcha|Rio de Janeiro|1.135,58|1.106,67|2,55
35310|4|57959|2022-06-08|Venda|CartaoMais|DEBITO PARCELADO|Gourmet Haven|EcoMart|Serra Gaúcha|Brasília|1.854,12|1.826,04|1,51
86549|4|35362|2023-04-25|Venda|PixPay|CREDITO|DigiNation|InovaStore|Litoral Norte|Fortaleza|945,67|932,04|1,44
44248|4|62131|2023-06-11|Venda|PixPay|DEBITO PARCELADO|TechHub|InovaStore|Litoral Norte|Curitiba|1.695,08|1.659,37|2,11
47652|4|11027|2023-12-24|Venda|CartaoMais|DEBITO A VISTA|Cosmo Trends|PrimeZone|Litoral Norte|Campinas|383,69|379,78|1,02
16989|1|76008|2023-07-28|Venda|PagTudo|DEBITO PARCELADO|Green Valley|UrbanBlend|Serra Gaúcha|Curitiba|1.857,89|1.812,53|2,44
43729|11|79777|2023-10-31|Venda|PixPay|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Interior de São Paulo|Belo Horizonte|1.155,23|1.124,64|2,65
36687|9|65325|2023-06-14|Venda|PixPay|DEBITO PARCELADO|Golden Harvest|InovaStore|Capital|Fortaleza|2.183,46|2.150,39|1,51
22328|2|84865|2022-06-22|Venda|OnlinePay|DEBITO A VISTA|Pet Paradise|InovaStore|Interior de São Paulo|Brasília|1.933,01|1.882,51|2,61
67006|9|32352|2022-03-29|Venda|CartaoMais|DEBITO PARCELADO|Green Valley|InovaStore|Capital|Belo Horizonte|720,56|706,53|1,95
44235|9|49117|2023-01-13|Venda|OnlinePay|CREDITO|Green Valley|InovaStore|Litoral Norte|Salvador|2.245,37|2.179,26|2,94
68510|7|15993|2022-07-21|Venda|OnlinePay|PIX|TechHub|InovaStore|Litoral Norte|Belo Horizonte|1.132,15|1.118,25|1,23
47486|10|29669|2023-12-04|Venda|CartaoMais|DEBITO A VISTA|Pet Paradise|InovaStore|Interior de São Paulo|Belo Horizonte|1.175,49|1.155,62|1,69
35908|6|23894|2023-06-29|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|EcoMart|Serra Gaúcha|Belo Horizonte|1.528,86|1.509,69|1,25
87881|10|25479|2023-12-03|Venda|PixPay|DEBITO A VISTA|Magia Fashion|UrbanBlend|Capital|Salvador|755,10|739,48|2,07
64799|9|83985|2023-10-04|Venda|PagTudo|PIX|Cosmo Trends|UrbanBlend|Interior de São Paulo|Belo Horizonte|1.793,98|1.745,13|2,72
20317|2|37404|2022-04-18|Venda|PagTudo|CREDITO|Sportify|PrimeZone|Litoral Norte|Campinas|871,34|860,41|1,25
32852|7|68582|2022-03-11|Venda|SuperPay|DEBITO A VISTA|Vintage Charm|PrimeZone|Interior de São Paulo|Campinas|2.255,37|2.221,15|1,52
22729|11|58493|2023-12-19|Venda|PagTudo|DEBITO A VISTA|TechHub|PrimeZone|Serra Gaúcha|Curitiba|601,32|584,17|2,85
88442|10|39744|2022-06-16|Venda|CartaoMais|PIX|Magia Fashion|PrimeZone|Litoral Norte|São Paulo|2.007,74|1.950,41|2,86
76224|8|37467|2023-10-29|Venda|CartaoMais|DEBITO A VISTA|Golden Harvest|PrimeZone|Capital|Porto Alegre|1.355,32|1.327,83|2,03
38116|5|95092|2023-11-29|Venda|SuperPay|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Interior de São Paulo|Brasília|780,99|765,02|2,05
11240|3|13558|2023-06-13|Venda|PixPay|CREDITO|TechHub|EcoMart|Capital|Rio de Janeiro|1.680,73|1.662,13|1,11
88886|1|35505|2023-09-27|Venda|SuperPay|PIX|Magia Fashion|UrbanBlend|Serra Gaúcha|Fortaleza|272,16|267,38|1,75
76819|7|34970|2024-01-10|Venda|PagTudo|DEBITO PARCELADO|Golden Harvest|InovaStore|Serra Gaúcha|Salvador|1.693,21|1.652,88|2,38
42191|2|17740|2022-04-08|Venda|SuperPay|DEBITO PARCELADO|DigiNation|InovaStore|Capital|Fortaleza|421,30|414,91|1,52
70831|11|65739|2023-09-26|Venda|PixPay|PIX|TechHub|UrbanBlend|Litoral Norte|Rio de Janeiro|412,79|405,92|1,66
82417|2|90188|2023-01-11|Venda|OnlinePay|PIX|Pet Paradise|InovaStore|Serra Gaúcha|São Paulo|927,18|902,13|2,70
85077|3|87236|2022-12-23|Venda|PagTudo|DEBITO A VISTA|Magia Fashion|PrimeZone|Capital|Belo Horizonte|2.239,90|2.190,78|2,19
25928|4|59549|2022-01-18|Venda|PagTudo|DEBITO PARCELADO|Green Valley|PrimeZone|Litoral Norte|Porto Alegre|1.537,82|1.495,41|2,76
31373|6|91266|2022-11-14|Venda|PagTudo|DEBITO A VISTA|TechHub|PrimeZone|Interior de São Paulo|Salvador|1.476,21|1.442,21|2,30
80211|2|14394|2022-07-08|Venda|CartaoMais|CREDITO|Gourmet Haven|InovaStore|Capital|Campinas|2.238,54|2.207,33|1,39
41054|1|48308|2023-09-23|Venda|CartaoMais|DEBITO A VISTA|Pet Paradise|PrimeZone|Serra Gaúcha|Brasília|1.617,69|1.577,42|2,49
35984|4|90121|2022-09-28|Venda|PagTudo|DEBITO PARCELADO|DigiNation|EcoMart|Interior de São Paulo|Curitiba|1.811,74|1.763,44|2,67
48566|3|31085|2022-11-25|Venda|CartaoMais|DEBITO A VISTA|Sportify|InovaStore|Litoral Norte|Fortaleza|456,55|447,66|1,95
92372|11|73964|2022-10-12|Venda|PagTudo|PIX|Golden Harvest|InovaStore|Interior de São Paulo|Brasília|2.021,99|1.991,04|1,53
35531|8|10439|2024-01-07|Venda|PixPay|DEBITO PARCELADO|Pet Paradise|UrbanBlend|Interior de São Paulo|Fortaleza|351,07|344,05|2,00
68030|5|48394|2023-06-05|Venda|PagTudo|CREDITO|Pet Paradise|InovaStore|Litoral Norte|Porto Alegre|1.146,94|1.125,13|1,90
50808|5|16624|2023-08-11|Venda|OnlinePay|CREDITO|Gourmet Haven|UrbanBlend|Serra Gaúcha|Porto Alegre|1.967,36|1.947,49|1,01
57136|12|37282|2022-04-14|Venda|PixPay|DEBITO A VISTA|Green Valley|InovaStore|Serra Gaúcha|Curitiba|1.437,87|1.403,32|2,40
78240|5|52496|2022-02-03|Venda|CartaoMais|DEBITO PARCELADO|Pet Paradise|UrbanBlend|Litoral Norte|São Paulo|1.167,66|1.133,96|2,89
14316|6|55760|2022-05-11|Venda|PagTudo|DEBITO A VISTA|Vintage Charm|InovaStore|Serra Gaúcha|Salvador|1.079,29|1.056,16|2,14
39001|5|61190|2022-11-01|Venda|OnlinePay|PIX|Magia Fashion|EcoMart|Serra Gaúcha|Brasília|692,93|675,97|2,45
49478|6|42468|2022-03-06|Venda|OnlinePay|CREDITO|Gourmet Haven|UrbanBlend|Litoral Norte|Rio de Janeiro|1.534,64|1.509,47|1,64
21050|5|72955|2023-05-11|Venda|PagTudo|PIX|TechHub|InovaStore|Capital|Campinas|398,91|394,23|1,17
49653|7|51652|2023-11-23|Venda|SuperPay|DEBITO A VISTA|Pet Paradise|PrimeZone|Capital|Belo Horizonte|632,56|622,68|1,56
82334|10|72353|2023-11-13|Venda|PagTudo|PIX|Sportify|EcoMart|Serra Gaúcha|Porto Alegre|432,28|427,50|1,11
42103|9|38275|2023-01-29|Venda|CartaoMais|CREDITO|Pet Paradise|PrimeZone|Capital|Campinas|978,49|962,19|1,67
12360|3|83415|2024-01-10|Venda|PagTudo|PIX|Sportify|EcoMart|Serra Gaúcha|São Paulo|1.922,23|1.895,46|1,39
92764|5|22027|2023-10-27|Venda|CartaoMais|DEBITO PARCELADO|Sportify|UrbanBlend|Capital|Curitiba|1.567,31|1.521,82|2,90
68825|9|98090|2023-09-19|Venda|PagTudo|DEBITO PARCELADO|TechHub|PrimeZone|Capital|Recife|2.232,31|2.184,15|2,16
66205|6|50345|2022-03-31|Venda|SuperPay|PIX|TechHub|EcoMart|Interior de São Paulo|Salvador|1.654,74|1.618,49|2,19
63488|3|61043|2022-07-07|Venda|SuperPay|CREDITO|Green Valley|UrbanBlend|Interior de São Paulo|Belo Horizonte|916,58|904,25|1,35
96355|12|58754|2023-10-20|Venda|CartaoMais|CREDITO|Cosmo Trends|PrimeZone|Interior de São Paulo|Rio de Janeiro|1.069,94|1.057,89|1,13
91691|12|29166|2023-09-30|Venda|SuperPay|CREDITO|Pet Paradise|InovaStore|Serra Gaúcha|Brasília|2.168,30|2.132,46|1,65
57427|6|47991|2022-02-14|Venda|PixPay|CREDITO|Gourmet Haven|UrbanBlend|Capital|Belo Horizonte|2.047,38|1.993,29|2,64
89988|2|68967|2022-07-24|Venda|PixPay|DEBITO A VISTA|Green Valley|PrimeZone|Capital|Belo Horizonte|304,49|298,78|1,88
92638|11|31323|2022-03-09|Venda|OnlinePay|DEBITO A VISTA|DigiNation|PrimeZone|Serra Gaúcha|Fortaleza|295,33|291,85|1,18
51377|3|19397|2022-02-09|Venda|SuperPay|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Interior de São Paulo|Fortaleza|335,60|328,27|2,18
91590|9|21193|2023-07-14|Venda|PixPay|CREDITO|Green Valley|InovaStore|Capital|São Paulo|635,61|621,45|2,23
27126|6|95347|2022-03-14|Venda|PagTudo|DEBITO PARCELADO|Sportify|UrbanBlend|Litoral Norte|Recife|1.553,69|1.510,62|2,77
40265|11|55889|2023-03-14|Venda|SuperPay|PIX|TechHub|EcoMart|Litoral Norte|Porto Alegre|662,95|653,28|1,46
79838|5|97229|2023-03-08|Venda|OnlinePay|PIX|DigiNation|InovaStore|Capital|Salvador|1.187,13|1.160,28|2,26
25706|6|35369|2022-05-23|Venda|OnlinePay|PIX|Pet Paradise|InovaStore|Capital|Porto Alegre|710,35|701,04|1,31
12061|11|57157|2022-10-18|Venda|CartaoMais|PIX|Sportify|PrimeZone|Litoral Norte|Curitiba|1.682,58|1.649,96|1,94
31039|1|59386|2024-01-25|Venda|PagTudo|PIX|TechHub|UrbanBlend|Serra Gaúcha|Fortaleza|1.058,01|1.038,60|1,83
39146|12|95260|2022-06-25|Venda|SuperPay|CREDITO|Pet Paradise|EcoMart|Interior de São Paulo|Fortaleza|1.402,82|1.377,03|1,84
32581|2|54351|2023-11-03|Venda|PagTudo|CREDITO|Cosmo Trends|InovaStore|Capital|Fortaleza|538,24|523,32|2,77
97727|4|94308|2023-01-28|Venda|SuperPay|PIX|Green Valley|InovaStore|Capital|Recife|561,67|549,89|2,10
95971|4|84114|2022-07-25|Venda|SuperPay|DEBITO A VISTA|Cosmo Trends|EcoMart|Serra Gaúcha|Rio de Janeiro|981,82|965,69|1,64
29062|8|14229|2022-06-02|Venda|SuperPay|PIX|Golden Harvest|PrimeZone|Litoral Norte|Salvador|1.125,13|1.095,48|2,64
44115|8|23575|2023-12-15|Venda|CartaoMais|DEBITO A VISTA|Green Valley|EcoMart|Interior de São Paulo|Fortaleza|315,50|307,33|2,59
41077|2|61809|2023-12-06|Venda|PixPay|DEBITO PARCELADO|Cosmo Trends|EcoMart|Capital|Recife|2.068,69|2.035,05|1,63
14646|5|83328|2022-05-25|Venda|OnlinePay|DEBITO PARCELADO|Green Valley|EcoMart|Serra Gaúcha|Campinas|311,32|307,09|1,36
53208|2|99082|2022-07-07|Venda|CartaoMais|CREDITO|DigiNation|InovaStore|Interior de São Paulo|São Paulo|518,60|505,28|2,57
19370|11|18967|2023-11-22|Venda|CartaoMais|PIX|Cosmo Trends|InovaStore|Capital|Salvador|2.231,00|2.177,13|2,41
60097|6|89782|2022-04-28|Venda|PixPay|DEBITO A VISTA|Gourmet Haven|UrbanBlend|Litoral Norte|Porto Alegre|1.147,38|1.127,49|1,73
56517|4|79509|2023-11-16|Venda|OnlinePay|DEBITO A VISTA|Gourmet Haven|UrbanBlend|Capital|Fortaleza|1.376,54|1.360,93|1,13
14247|7|18936|2023-07-15|Venda|OnlinePay|PIX|DigiNation|EcoMart|Interior de São Paulo|Salvador|1.598,02|1.575,70|1,40
16771|3|31279|2023-07-11|Venda|CartaoMais|DEBITO A VISTA|Gourmet Haven|PrimeZone|Serra Gaúcha|Campinas|731,41|723,95|1,02
68513|6|10620|2024-01-28|Venda|OnlinePay|PIX|Cosmo Trends|InovaStore|Litoral Norte|São Paulo|727,31|709,41|2,46
51431|6|63007|2023-02-03|Venda|SuperPay|DEBITO PARCELADO|Cosmo Trends|InovaStore|Litoral Norte|Curitiba|2.100,50|2.078,68|1,04
66631|10|81263|2022-09-10|Venda|PixPay|PIX|Pet Paradise|EcoMart|Litoral Norte|Recife|466,32|453,12|2,83
94636|8|77055|2022-12-30|Venda|CartaoMais|PIX|Golden Harvest|PrimeZone|Capital|Brasília|1.511,00|1.490,27|1,37
68584|6|37377|2023-09-12|Venda|OnlinePay|PIX|Magia Fashion|UrbanBlend|Capital|Fortaleza|736,42|719,88|2,25
71532|9|58362|2023-12-07|Venda|CartaoMais|DEBITO PARCELADO|Sportify|UrbanBlend|Serra Gaúcha|Porto Alegre|1.110,28|1.088,87|1,93
66970|12|92593|2023-11-29|Venda|OnlinePay|DEBITO PARCELADO|Golden Harvest|InovaStore|Capital|Campinas|2.241,40|2.218,33|1,03
25653|12|23748|2023-04-06|Venda|SuperPay|PIX|Green Valley|PrimeZone|Interior de São Paulo|Belo Horizonte|1.708,29|1.670,48|2,21
88375|8|61877|2023-03-08|Venda|SuperPay|DEBITO A VISTA|Vintage Charm|UrbanBlend|Interior de São Paulo|Campinas|915,40|904,22|1,22
78617|12|37593|2023-05-05|Venda|PixPay|DEBITO PARCELADO|Cosmo Trends|PrimeZone|Litoral Norte|São Paulo|2.167,46|2.107,94|2,75
12459|6|16199|2023-07-13|Venda|SuperPay|DEBITO A VISTA|DigiNation|PrimeZone|Serra Gaúcha|Curitiba|1.437,30|1.402,67|2,41
81142|11|50579|2023-03-07|Venda|SuperPay|DEBITO A VISTA|Green Valley|InovaStore|Serra Gaúcha|São Paulo|807,92|791,28|2,06
19834|1|29452|2022-07-31|Venda|CartaoMais|DEBITO A VISTA|Sportify|EcoMart|Serra Gaúcha|Brasília|508,24|496,04|2,40
44649|8|52805|2022-10-14|Venda|CartaoMais|DEBITO A VISTA|Magia Fashion|PrimeZone|Serra Gaúcha|Campinas|2.178,43|2.137,78|1,87
99565|7|88195|2023-05-09|Venda|PagTudo|CREDITO|Pet Paradise|PrimeZone|Interior de São Paulo|Fortaleza|808,49|795,20|1,64
93808|8|26628|2022-10-11|Venda|CartaoMais|CREDITO|TechHub|InovaStore|Serra Gaúcha|São Paulo|1.736,52|1.705,33|1,80
35550|10|13925|2023-07-11|Venda|SuperPay|DEBITO A VISTA|Vintage Charm|InovaStore|Interior de São Paulo|Curitiba|1.455,32|1.418,93|2,50
